"Scenario","Region","Variable","Type","Year","Value"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2029","30054.129000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2030","30556.611000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2031","31454.878000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2032","31367.524000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2033","31959.190000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2034","32304.319000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2035","31171.343000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2036","30964.431000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2037","30589.014000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2038","32477.568000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2039","33477.720000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2040","34488.607000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2041","33731.341000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2042","34204.304000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2043","34330.516000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2044","34664.895000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2045","34759.966000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2046","34731.636000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2047","34262.250000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2048","34693.202000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2049","34503.280000"
"Current Measures","Manitoba","Hydro / Wave / Tidal","Primary Fuel","2050","34570.616000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2005","41.650500"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2006","90.764800"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2007","172.590700"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2008","133.662400"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2009","129.408500"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2010","98.953000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2011","109.297000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2012","60.696000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2013","30.494000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2014","32.091000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2015","119.354000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2016","69.016000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2017","70.721000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2018","51.458000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2019","39.900000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2020","18.715000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2021","42.780000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2022","28.767000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2023","64.975000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2024","77.076000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2025","74.910000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2026","63.339000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2027","49.235000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2028","190.441000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2029","113.009000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2030","81.868000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2031","149.628000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2032","148.624000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2033","203.689000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2034","150.388000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2035","23.101000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2036","159.629000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2037","84.564000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2038","237.768000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2039","265.074000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2040","42.496000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2041","7.076000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2042","64.385000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2043","45.720000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2044","39.085000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2045","26.596000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2046","40.284000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2047","17.724000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2048","49.725000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2049","84.367000"
"Current Measures","Manitoba","Natural Gas","Primary Fuel","2050","467.577000"
"Current Measures","Manitoba","Oil","Primary Fuel","2005","8.292200"
"Current Measures","Manitoba","Oil","Primary Fuel","2006","7.350900"
"Current Measures","Manitoba","Oil","Primary Fuel","2007","10.639400"
"Current Measures","Manitoba","Oil","Primary Fuel","2008","9.452700"
"Current Measures","Manitoba","Oil","Primary Fuel","2009","4.706400"
"Current Measures","Manitoba","Oil","Primary Fuel","2010","2.374000"
"Current Measures","Manitoba","Oil","Primary Fuel","2011","3.529000"
"Current Measures","Manitoba","Oil","Primary Fuel","2012","2.651000"
"Current Measures","Manitoba","Oil","Primary Fuel","2013","1.935000"
"Current Measures","Manitoba","Oil","Primary Fuel","2014","6.792000"
"Current Measures","Manitoba","Oil","Primary Fuel","2015","5.819000"
"Current Measures","Manitoba","Oil","Primary Fuel","2016","2.505000"
"Current Measures","Manitoba","Oil","Primary Fuel","2017","2.838000"
"Current Measures","Manitoba","Oil","Primary Fuel","2018","1.635000"
"Current Measures","Manitoba","Oil","Primary Fuel","2019","1.100000"
"Current Measures","Manitoba","Oil","Primary Fuel","2020","26.406000"
"Current Measures","Manitoba","Oil","Primary Fuel","2021","27.231000"
"Current Measures","Manitoba","Oil","Primary Fuel","2022","28.398000"
"Current Measures","Manitoba","Oil","Primary Fuel","2023","26.288000"
"Current Measures","Manitoba","Oil","Primary Fuel","2024","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2025","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2026","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2027","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2028","6.221000"
"Current Measures","Manitoba","Oil","Primary Fuel","2029","2.258000"
"Current Measures","Manitoba","Oil","Primary Fuel","2030","1.661000"
"Current Measures","Manitoba","Oil","Primary Fuel","2031","0.037000"
"Current Measures","Manitoba","Oil","Primary Fuel","2032","0.170000"
"Current Measures","Manitoba","Oil","Primary Fuel","2033","3.168000"
"Current Measures","Manitoba","Oil","Primary Fuel","2034","1.387000"
"Current Measures","Manitoba","Oil","Primary Fuel","2035","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2036","5.877000"
"Current Measures","Manitoba","Oil","Primary Fuel","2037","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2038","1.874000"
"Current Measures","Manitoba","Oil","Primary Fuel","2039","1.021000"
"Current Measures","Manitoba","Oil","Primary Fuel","2040","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2041","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2042","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2043","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2044","0.377000"
"Current Measures","Manitoba","Oil","Primary Fuel","2045","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2046","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2047","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2048","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2049","0.000000"
"Current Measures","Manitoba","Oil","Primary Fuel","2050","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2005","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2006","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2007","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2008","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2009","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2010","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2011","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2012","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2013","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2014","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2015","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2016","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2017","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2018","0.000000"
"Current Measures","Manitoba","Solar","Primary Fuel","2019","0.004000"
"Current Measures","Manitoba","Solar","Primary Fuel","2020","7.623000"
"Current Measures","Manitoba","Solar","Primary Fuel","2021","7.628000"
"Current Measures","Manitoba","Solar","Primary Fuel","2022","7.553000"
"Current Measures","Manitoba","Solar","Primary Fuel","2023","50.756000"
"Current Measures","Manitoba","Solar","Primary Fuel","2024","74.183000"
"Current Measures","Manitoba","Solar","Primary Fuel","2025","78.269000"
"Current Measures","Manitoba","Solar","Primary Fuel","2026","88.474000"
"Current Measures","Manitoba","Solar","Primary Fuel","2027","98.653000"
"Current Measures","Manitoba","Solar","Primary Fuel","2028","108.931000"
"Current Measures","Manitoba","Solar","Primary Fuel","2029","119.124000"
"Current Measures","Manitoba","Solar","Primary Fuel","2030","129.370000"
"Current Measures","Manitoba","Solar","Primary Fuel","2031","139.642000"
"Current Measures","Manitoba","Solar","Primary Fuel","2032","149.813000"
"Current Measures","Manitoba","Solar","Primary Fuel","2033","160.104000"
"Current Measures","Manitoba","Solar","Primary Fuel","2034","170.374000"
"Current Measures","Manitoba","Solar","Primary Fuel","2035","180.680000"
"Current Measures","Manitoba","Solar","Primary Fuel","2036","190.848000"
"Current Measures","Manitoba","Solar","Primary Fuel","2037","201.132000"
"Current Measures","Manitoba","Solar","Primary Fuel","2038","211.512000"
"Current Measures","Manitoba","Solar","Primary Fuel","2039","221.791000"
"Current Measures","Manitoba","Solar","Primary Fuel","2040","231.992000"
"Current Measures","Manitoba","Solar","Primary Fuel","2041","242.382000"
"Current Measures","Manitoba","Solar","Primary Fuel","2042","252.647000"
"Current Measures","Manitoba","Solar","Primary Fuel","2043","262.892000"
"Current Measures","Manitoba","Solar","Primary Fuel","2044","272.907000"
"Current Measures","Manitoba","Solar","Primary Fuel","2045","283.397000"
"Current Measures","Manitoba","Solar","Primary Fuel","2046","293.653000"
"Current Measures","Manitoba","Solar","Primary Fuel","2047","303.800000"
"Current Measures","Manitoba","Solar","Primary Fuel","2048","313.833000"
"Current Measures","Manitoba","Solar","Primary Fuel","2049","324.314000"
"Current Measures","Manitoba","Solar","Primary Fuel","2050","334.538000"
"Current Measures","Manitoba","Wind","Primary Fuel","2005","53.000000"
"Current Measures","Manitoba","Wind","Primary Fuel","2006","325.000000"
"Current Measures","Manitoba","Wind","Primary Fuel","2007","325.000000"
"Current Measures","Manitoba","Wind","Primary Fuel","2008","412.000000"
"Current Measures","Manitoba","Wind","Primary Fuel","2009","365.000000"
"Current Measures","Manitoba","Wind","Primary Fuel","2010","343.196000"
"Current Measures","Manitoba","Wind","Primary Fuel","2011","746.902000"
"Current Measures","Manitoba","Wind","Primary Fuel","2012","876.747000"
"Current Measures","Manitoba","Wind","Primary Fuel","2013","867.806000"
"Current Measures","Manitoba","Wind","Primary Fuel","2014","911.319000"
"Current Measures","Manitoba","Wind","Primary Fuel","2015","903.471000"
"Current Measures","Manitoba","Wind","Primary Fuel","2016","966.195000"
"Current Measures","Manitoba","Wind","Primary Fuel","2017","926.600000"
"Current Measures","Manitoba","Wind","Primary Fuel","2018","873.019000"
"Current Measures","Manitoba","Wind","Primary Fuel","2019","883.851000"
"Current Measures","Manitoba","Wind","Primary Fuel","2020","958.368000"
"Current Measures","Manitoba","Wind","Primary Fuel","2021","964.969000"
"Current Measures","Manitoba","Wind","Primary Fuel","2022","969.149000"
"Current Measures","Manitoba","Wind","Primary Fuel","2023","849.280000"
"Current Measures","Manitoba","Wind","Primary Fuel","2024","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2025","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2026","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2027","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2028","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2029","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2030","860.328000"
"Current Measures","Manitoba","Wind","Primary Fuel","2031","982.429000"
"Current Measures","Manitoba","Wind","Primary Fuel","2032","982.845000"
"Current Measures","Manitoba","Wind","Primary Fuel","2033","1023.847000"
"Current Measures","Manitoba","Wind","Primary Fuel","2034","1036.717000"
"Current Measures","Manitoba","Wind","Primary Fuel","2035","1005.084000"
"Current Measures","Manitoba","Wind","Primary Fuel","2036","991.911000"
"Current Measures","Manitoba","Wind","Primary Fuel","2037","994.748000"
"Current Measures","Manitoba","Wind","Primary Fuel","2038","1107.036000"
"Current Measures","Manitoba","Wind","Primary Fuel","2039","1134.915000"
"Current Measures","Manitoba","Wind","Primary Fuel","2040","1253.521000"
"Current Measures","Manitoba","Wind","Primary Fuel","2041","1246.362000"
"Current Measures","Manitoba","Wind","Primary Fuel","2042","1271.240000"
"Current Measures","Manitoba","Wind","Primary Fuel","2043","1269.780000"
"Current Measures","Manitoba","Wind","Primary Fuel","2044","1268.368000"
"Current Measures","Manitoba","Wind","Primary Fuel","2045","1288.577000"
"Current Measures","Manitoba","Wind","Primary Fuel","2046","1291.193000"
"Current Measures","Manitoba","Wind","Primary Fuel","2047","1279.915000"
"Current Measures","Manitoba","Wind","Primary Fuel","2048","1279.505000"
